,text,created_at,author_id,id
47,@Banesco No recibo la clave de operaciones,2021-04-25T17:47:20.000Z,157700611,1386376294628270081
48,@Banesco buenos dias que siginica WEB287,2021-04-25T17:43:49.000Z,424602488,1386375408589934598
49,@Movil_Apoyo buenas amigos saben si hay problemas de recargar para los 0426 - 268 ? No pude recargar por @Banesco,2021-04-25T17:42:42.000Z,1219010150381637633,1386375127848439813
50,"@Banesco @SudebanInforma  buenos días he tratado de saber que ha pasado con las tarjetas de crédito y sus aumentos de límite estuve bloqueada en banesconline casi x 9 años, ahora estoy activa y no puedo usar las tdc 🤦🏼‍♀️ teniendo plásticos actualizados",2021-04-25T15:39:48.000Z,331361683,1386344196148273152
51,@Banesco la página no abre confirmado #banesco #BanescoContigo,2021-04-25T15:28:39.000Z,107240528,1386341391362633731
52,@IRISEHA @Banesco Confirmo. ..la página no abre @Banesco,2021-04-25T14:10:49.000Z,112515872,1386321802574671876
53,"@IRISEHA @Banesco confirmado, la pagina no abre...",2021-04-25T13:52:37.000Z,619163695,1386317224747560961
54,Para variar la página de @Banesco no habré.  ¿Alguien más presenta el mismo problema? #25Abril #AHORA,2021-04-25T13:42:41.000Z,138834439,1386314725647167493
55,"@Banesco Buenos días gente de @Banesco intento entrar en mi cuenta y desde ayer no he podido, indica que hay otra sesión abierta, he constatado mis equipos y no es así.¡Ayuda!",2021-04-25T13:32:55.000Z,162882761,1386312264723013632
56,"@Banesco Buenas, pueden ayudarme por DM? les acabo de escribir, gracias.",2021-04-25T11:28:16.000Z,85989915,1386280895670272000
57,"Si naciste en Venezuela, tienes entre 18 y 30 años y te interesa la escritura de poesía, el Concurso Nacional de Poesía Joven Rafael Cadenas es para ti. 
La convocatoria cierra el 15 de mayo. 
Organizamos junto a @banesco, @POeteca1 Y  @TeamPoetero 
Acá puedes leer las bases https://t.co/tKWZQkmOSj",2021-04-25T06:05:04.000Z,799371655,1386199559609667585
58,@ACarpio9 @mircoferri @salvadorflejan @Banesco @transtextos El mejor regalo que pudiste haberte ganado. Hecho para ti.,2021-04-25T03:29:09.000Z,332525517,1386160325297324034
59,"@mircoferri @salvadorflejan @Banesco @transtextos Yo nunca olvidaré la emoción que sentí en el único concurso que he ganado. El premio era una segueta, otorgada por el gordo Dagoberto Hurtado en Tricolor TV.",2021-04-25T03:19:43.000Z,1093517463688568832,1386157950096531456
60,@mircoferri @Banesco @transtextos Es una liberación,2021-04-25T01:42:02.000Z,195771294,1386133365791809536
61,"@cide_ula @MercantilBanco @BanescoPanama @Tibipd @CDCHTA @ja_olivares @Banesco @BanescoRD @Mercantilbanpa @BolsaMercantil Buenas noches, hasta cuando son las inscripciones, cuales son los requisitos y cuando inicia el diplomado?",2021-04-25T01:01:19.000Z,2969798878,1386123119501447173
62,@salvadorflejan @mircoferri @Banesco @transtextos A mí me dan flojera. Que se jodan los jurados leyendo su buena caterva de textos mediocres por muertos de hambre.,2021-04-25T00:52:45.000Z,1141134313578274816,1386120966422638592
63,"@salvadorflejan @Banesco @transtextos Creo que ya llegó, la verdad.",2021-04-25T00:46:40.000Z,95692045,1386119431823179779
64,@mircoferri @Banesco @transtextos Ya pasarás el momento en que los concursos te importen una verga. Ese momento llegara. Créeme.,2021-04-25T00:43:01.000Z,195771294,1386118514214416385
65,@jescotet @jcescotet @Banesco Que cosas no hay nadie que ayude de corazón que te tienda una mano por eso tiene razón nuestro Señor Jesucristo al decir que un rico no entra al reino de los cielos,2021-04-25T00:02:48.000Z,1296095930664484864,1386108396219338753
66,"@Banesco Buenas noches, les he dejado un mensaje directo!",2021-04-24T23:11:45.000Z,1632221714,1386095548936114185
67,@jruizfernando @Banesco Colocale un modelo como la.siguiente daniel182?,2021-04-24T22:57:49.000Z,148414773,1386092042770690048
68,@Banesco Digitel para cuándo va a funcionar el servicio.,2021-04-24T22:02:14.000Z,115755308,1386078050861916165
69,"@Banesco desde hace días estoy tratando de cambiar mi clave de acceso a banesco, ya que la tengo vencida, una vez que trato de hacerlo me dice que la nueva contraseña no es válida.",2021-04-24T20:36:55.000Z,1087934890975395841,1386056584032358405
70,"@Banesco 

Que pasa hoy como la plataforma? 

🤷🏻‍♀️",2021-04-24T19:43:07.000Z,50094726,1386043041635618817
71,@Banesco No funciona pago electrónico 🤷🏻‍♀️. Que pasa con @Banesco @Baneskin ?,2021-04-24T19:41:48.000Z,50094726,1386042710101008386
72,@maduradascom Hoy no funciona pago electrónico de @Banesco 🤷🏻‍♀️,2021-04-24T19:40:43.000Z,50094726,1386042439035654146
73,"@Banesco 

Que pasa que Hoy no funciona el pago electrónico de #banesco",2021-04-24T19:14:34.000Z,50094726,1386035857421918210
74,@Banesco pagoelectronico caido,2021-04-24T18:50:43.000Z,1384567832386719744,1386029856320888832
75,@Banesco No estan llegando los mensajes con el código para agregar nuevos afiliados,2021-04-24T18:36:42.000Z,125500367,1386026326570803209
76,@ehrisafg @Banesco Pensé que era la única desde esta mañana intentando hacer transferencia y no me@llegan la clave,2021-04-24T18:36:01.000Z,125500367,1386026156584054789
77,@Banesco qué pasa que no llegan los mensajes con la clave para poder afiliar cuentas ?,2021-04-24T18:31:21.000Z,66236121,1386024982292140035
78,@Banesco @inesquinterom Con España estábamos mejor,2021-04-24T18:18:54.000Z,91231419,1386021850833096705
79,@Banesco si les escribes te ignoran si vas al banco te piden hagas la queja por la pagina y asi hasta que te cansas y pierdes el dinero,2021-04-24T18:14:47.000Z,36768555,1386020812956717062
80,@Banesco malo todos los meses les escribo sobre descuentos indebidos me siguen haciendo y nunca dan respuesta,2021-04-24T18:13:28.000Z,36768555,1386020482420396037
81,"@Banesco 
Buenas tardes soy la Dra Milca Amisaday Mendoza Rodríguez  Rif: 24976559-3

El día viernes 16/04/20 la plataforma se cayó, no me han abonado mi dinero correspondiente de ese día, se está devaluando y necesito una pronta respuesta. Ya que ha pasado una semana.",2021-04-24T17:54:06.000Z,1385766127586979847,1386015607871651845
82,"Este año no participé en el concurso #c280 de @banesco. Pero hoy, en @transtextos, publicamos los microcuentos con los que participé en la edición 2017, que tuve la fortuna de ganar. Aquí están, por si los quieren leer. https://t.co/uGWFJjNtj1",2021-04-24T16:59:56.000Z,95692045,1386001978208227330
83,@JavierRojo_  @LuisOlavarrieta @Banesco @culturaextfhe @asbtorres @viajaelmundo @adrirodriguezd @Tibiwar @elbuscon1 @yihaddad @hectorbarboza @jcballesta @FexAlluevaFNB @CulturaUrbana @ElUniversal @wendylosada @guia_positiva,2021-04-24T16:29:49.000Z,51782258,1385994395804180484
84,"@Banesco su nueva aplicación móvil, está genial, solo falta un pequeño detalle para que sea perfecta: pagos a hidro capital y recargas a Digitel",2021-04-24T15:23:10.000Z,2961315443,1385977624447574018
85,@Banesco No están enviando la clave para operaciones. Qué pasa?,2021-04-24T14:56:42.000Z,4134890309,1385970963947433985
86,"¡Sólo quedan 3 semanas! Participa en el premio Rafael Cadenas, un concurso para poetas venezolanos de 18 a 30 años convocado por @AutoresVzlanos, @Banesco, @Poeteca1 y @TeamPoetero
https://t.co/Zp8SdhT9wd",2021-04-24T14:49:47.000Z,43973342,1385969221985837066
87,@Banesco 24/04/2021 no llega la clave de operaciones ni por sms ni no correo.,2021-04-24T14:46:28.000Z,96049305,1385968389240369157
88,"@Info_Movilnet @Gabrielasjr @drodriven2 @Mincyt_VE @CNTI_VE @ViceVenezuela @SUSCERTE @RNVinformativa @Conatel @ConatiOficial @lubrio Y en mararacaibo existen zonas como Urb Sta Isabel pquia Raul Leoni, es pesima la señal pasamos dias sin poder usar movilnet, y lo mas triste no hay forma de recargar ni por la app de @Banesco ni por @BcoBicentenario que es lo que pasa?",2021-04-24T13:47:11.000Z,1497024877,1385953467680833540
89,@Banesco Y no se pueden hacer consumos con mi tarjeta de débito Banesco ?,2021-04-24T11:25:26.000Z,129253394,1385917794898915328
90,"@AyudaMovistarVe Xq limitan la cantidad de saldo que se puede colocar por @Banesco es terrible eso, super complicado cargar saldo de nuevo....",2021-04-24T11:23:44.000Z,139416128,1385917367784558598
91,@AyudaMovistarVe Xq limitan la cantidad de saldo que se puede colocar por @Banesco de verdad es realmente incomodo cargar saldo y los revendedores le quieres ganar hasta un 100%... De verdad es un problema,2021-04-24T11:23:01.000Z,139416128,1385917187559460867
92,No fue posible cenar HOY  @Banesco @Baneskin https://t.co/Y7LORFkyFT,2021-04-24T03:47:58.000Z,636724450,1385802670544404481
93,"Ya que todo el mudo ahora pide ayuda al SAIME, dicha entidad no ayuda a obtener mi nueva cédula, tras ser robada hace unos meses y que me impide, entre la descontextualización de la actual situación y regimen que vivimos (Flexible/Radical) de obtener una tarjeta de @Banesco",2021-04-24T03:13:02.000Z,89809602,1385793881573371906
94,@Banesco @Baneskin es un poco desesperante. https://t.co/v7zirNAZXm,2021-04-24T03:06:48.000Z,636724450,1385792313243357185
95,"Que arrechera que me quiero comer algo pero no puedo porque @Banesco no sirve a esta hora ni pa transf , ni pagomovil, que guevo pelao pana🤡",2021-04-24T02:48:58.000Z,1330672244,1385787825287729152
96,1/2 Así son los avances tecnológicos de los bancos públicos 😂 lanzamiento de aplicativo #BdvDigital récord de aplicación lanzada que no funciona . Se parece a los avances tecnológicos de @Banesco de @BBVAProvincial https://t.co/m9pn6fpQCb,2021-04-24T01:01:09.000Z,133188308,1385760690854633475
97,"@Banesco la nueva aplicación es más funcional. Sin embargo los movimientos se ven DEMASIADO PEQUEÑOS, letras buen tamaño, pero los montos, lo más importante es con lupa. Como la directiva lanzó algo así? Den la opción de al tocar cada movimiento abra y se pueda expandir. etc",2021-04-24T01:01:07.000Z,395977060,1385760681333608453
98,"@romoajm @Banesco Sería interesante averiguar cuántos tuiteros participaron... Así hayan sido 100, la desproporción es brutal. #C280",2021-04-24T00:45:04.000Z,132649870,1385756641321267200
99,"@AlexaRelatos @Banesco Al ver este tipo de datos es importante rectificar: ¿30 textos un solo autor?, pues sí. Ante esto, uno ya no sabe si asombrarse o alegrarse, pues, seguramente se debe estar frente a un nuevo excepcional caso centelleante caso twiteratura vernácula.",2021-04-24T00:30:25.000Z,574622536,1385752954880331783
0,"@enriquejuan @UpholdInc @holareserve @Banesco Juancho, we need to talk. Jajaja.",2021-04-23T23:57:56.000Z,111670030,1385744779863015427
1,CDSM todos los de nómina en @PDVSA a esta hora 7:55pm a los @pdvsa_jubilados no nos han depositado en @Banesco son unos mal paridos,2021-04-23T23:57:26.000Z,932844362,1385744656437334019
2,@Banesco Tengo casi un mes con la cuenta de banca Virtual bloqueada y no ha sido posible ingresar. Sigo el protocolo indicado en el portal y no funciona. Me pueden indicar que debo hacer para desbloquear?,2021-04-23T23:07:57.000Z,49432459,1385732201556463620
3,"Son una basura de banco, ni una llamada pueden atender de inmediato cuando uno bloquea la cuenta. @Banesco cada día más ineficientes.",2021-04-23T23:03:01.000Z,107889373,1385730962512912387
4,"¿Hay inconvenientes con el #PagoMovil de @Banesco ? Desde hace 40 minutos estoy intentando una transacción y no puedo hacerla (ni por computadora ni por el móvil). Señores @Banesco , por favor, den respuesta",2021-04-23T22:41:22.000Z,65216691,1385725515101786118
5,"@Banesco me gustaría eliminar un seguro que hace tiempo habia pedido que me eliminaran y por el cual de repente ahora me hacen cobros por montos muy altos, sin haberlo reactivado de mi parte",2021-04-23T22:18:23.000Z,803575506,1385719728455434248
6,@Banesco @mariagjg aún está activo ese correo? gracias,2021-04-23T21:59:19.000Z,803575506,1385714931887190018
7,"Si eres Venezolana, tienes entre 18 y 30 años y te interesa la creación poética, el Concurso Nacional de Poesía Joven Rafael Cadenas es para ti. 
Lo organizamos junto a  @banesco,  @Poeteca1 
y  @TeamPoetero 
Por favor, lee bien las bases.
¡Te esperamos! https://t.co/mCYtoGzHRb",2021-04-23T21:45:05.000Z,799371655,1385711347573432324
8,Este fin de semana @Banesco invita sintonizar #Preludio @Unionradionet 90.3FM entrevistare @FabbyOlano desde Quito y @edwingarellano @RichardMedinaG desde Bogota. Sab 6am y 11pm Dom 8am https://t.co/1Zxul0anid Canal 980 @SimpleTVVE Pag YouTube Unión Radio,2021-04-23T21:36:44.000Z,58336289,1385709248924037127
9,"@Banesco en la semana de flexibilización , la agencia de paseo las industrias en Valencia estará funcionando, puedo depositar en ésa agencia?",2021-04-23T20:57:41.000Z,90684042,1385699421128642566
10,@Banesco quienes pueden depositarme en la cuenta verde?,2021-04-23T20:56:17.000Z,90684042,1385699068647706626
11,"@Banesco buenas tardes, cuál es el monto mínimo con el que puedo realizar mi primer depósito en la cuenta verde?",2021-04-23T20:55:23.000Z,90684042,1385698840909651969
12,"@Banesco Buenas tardes por favor necesito hacer pago movil serian tan amables de solventar, gracias",2021-04-23T19:10:24.000Z,2574668715,1385672421013868546
13,@Banesco Hola ya le e enviado varios mensajes y no dan respuesta,2021-04-23T18:38:17.000Z,143257591,1385664337235398657
14,"@edzorak @UpholdInc @holareserve @Banesco Man, está difícil conseguir Bs y por acá fue un paseo.",2021-04-23T18:00:33.000Z,84410002,1385654842643865602
15,@enriquejuan @UpholdInc @holareserve @Banesco Yo lo hice ayer con 5$ como prueba y mira q éxito 😎,2021-04-23T17:57:21.000Z,2778926582,1385654036741898248
16,"Friends! Anyone interested? Go and have a look.
@NVGourmet @VayaAlTeatro @Banesco @ecogardennet @marquina04 @00nanu https://t.co/SrjVzDcV6i",2021-04-23T17:56:57.000Z,194771009,1385653936493776896
17,"Ok, hoy necesitaba tener algo de Bs para pagar picos el fin de semana y mírame tu, me traje 10 USD de @UpholdInc a @holareserve y de allí me los pase a Bs en @Banesco #excelenteservicio https://t.co/g6mEN0NYpl",2021-04-23T17:52:53.000Z,84410002,1385652915491180553
18,"@Banesco Buenas Tardes! Acabo de hacer dos pago Móvil a cuentas distintas y las dos dieron error, me cobraron comisión sin haberse hecho la transacción. ¿Me pueden explicar qué pasa con eso?",2021-04-23T17:52:08.000Z,172761887,1385652724310683654
19,@Banesco Buenas tardes. Pueden por favor enviarnos  una dirección de correo para elevar un reclamo a presidencia @josegrasso,2021-04-23T17:03:08.000Z,1385335818072494089,1385640392499113985
20,"Friends! Anyone interested? Go and have a look.
@miclubaguasal @Funda_Roy @Banesco @AnotatecnChavez @Adrianita2510 @OropezaKarim @LOSGUASIMITOS @yefersonjpsuv @Hkvg87 @marwinmejia https://t.co/FC2ysU4GUJ",2021-04-23T16:24:40.000Z,219822237,1385630713748201475
21,"Agradecido con @Banesco por su extraordinaria atención y gestión,su ejecutiva  María Gabriela Duque me contactó para regularizar todo lo concerniente a mi solicitud,es fundamental que  más instituciones como la de ustedes sigan en ese camino de fortalecer los servicios. 👏👏👏",2021-04-23T16:10:10.000Z,314351006,1385627066251497476
22,"Tienes la oportunidad de participar en nuestros diplomados para la gerencia de las empresas. 
Consulta nuestra página web:
https://t.co/fgM2kaRQdQ
@MercantilBanco @BanescoPanama @Tibipd
  @CDCHTA @ja_olivares @Banesco @BanescoRD
 @Mercantilbanpa @BolsaMercantil https://t.co/3l4UchLGFS",2021-04-23T15:26:24.000Z,148077485,1385616048116965378
23,@banesco buen dia para cambiar el telefono de operaciones especiales juridico que debo hacer,2021-04-23T14:40:16.000Z,155051396,1385604439566950402
24,@Banesco Hola y como saben si no le di mis datos ni nada de eso?,2021-04-23T14:40:07.000Z,2574668715,1385604402464141314
25,"@traffiCARACAS  @Banesco Banesco permite qué una empresa en guarenas se haga un pago móvil desde mi cuenta, alguien me explica? Ayer me debitaron dinero de mi cta en @Banesco y nadie responde @Baneskin",2021-04-23T14:37:25.000Z,3288442055,1385603721325842434
26,"@lurbofari @Banesco @LucioQuincioC @No_al_Comunismo @traffiCARACAS @ElNacionalWeb @ElUniversal @sundde_ve Gracias por tu contacto, te invitamos a conocer los distintos  bancos disponibles para recargas Movilnet y su proceso para recargar. Ingresa a https://t.co/yK1U1iYzMg  en la sección Recarga y Pago. En @Info_Movilnet trabajamos para brindarte un mejor servicio. AR",2021-04-23T14:28:01.000Z,1306264038507192321,1385601358871601154
27,@Banesco Quiero abrir una cuenta por primera vez. ¿Cómo hago? #Esperosurespuesta,2021-04-23T14:15:18.000Z,1190286222926721025,1385598158030393347
28,"@Banesco Buen dia, tengo 3 días sin poder hacer pago movil me pueden ayudar a resolver eso por favor, me urge https://t.co/BX84KcoWZe",2021-04-23T13:34:48.000Z,2574668715,1385587963850002439
29,"Ejemplos de empresas exitosas y sus estrategias de recursos humanos     
https://t.co/h7lhp7e556

via @Banesco     #RRHH",2021-04-23T13:03:10.000Z,43287329,1385580006164860931
30,"Un nuevo día, una nueva oportunidad para que @Banesco nos aumente las tarjetas de crédito por los menos a unos 8 mil millones porque ya basta de esa mamarrachada vulgar de 15.000 Bs.🙄",2021-04-23T11:23:41.000Z,67123921,1385554968648814595
31,"Concurso@autoresvzlanos.com.ve es el correo donde debes enviar tu poema para participar en el 6to Concurso Nacional de a poesía Joven Rafael Cadenas, organizado junto a @banesco, @Poeteca1 Y @TeamPoetero .
Lee las bases acá 👇🏼 https://t.co/r7mZw2dcMp",2021-04-23T10:10:04.000Z,799371655,1385536441728610305
32,@Banesco Holisss me inscribí y no me llego ningún correo ni nada,2021-04-23T03:47:59.000Z,1246436940192374785,1385440289846857728
33,@Banesco Hagan posible la recarga de prepago de #Digitel también.,2021-04-23T02:35:57.000Z,213426441,1385422158785089536
34,@Banesco Un acierto de parte de banesco para facilitar el manejo de las operaciones en el movil,2021-04-23T01:54:51.000Z,1243682982021472258,1385411817292320770
35,@Banesco quien en su sano juicio va a utilizar la #cuentaverde si depositas $ en efectivo. Y vas hacer un pago y te lo cambian a bs. No sean brutos es lo mismo hacer  un pago Mobil o pagas en $ de una vez y nadie te cobra el 1% de comisión. Que fracaso.,2021-04-23T01:11:03.000Z,335281535,1385400793759686658
36,Cómo saber si en agencia 0227 tienen tarjetas de débito? La mia presenta problemas el chip @banesco @Baneskin,2021-04-23T00:51:42.000Z,353618026,1385395926311788545
37,Hello @Banesco quisiera saber si la oficina de vista alegre están trabajando y ustedes tienen plástico para tarjetas por favor  y gracias,2021-04-23T00:34:14.000Z,109900105,1385391527971655685
38,@Banesco Excelente!! Que sigan los Éxitos y las Bendiciones!!,2021-04-23T00:30:27.000Z,304085531,1385390576514785280
39,"@Banesco Hola no puedo usar el servicio pago móvil, ustedes dan asistencia por aquí?",2021-04-22T23:34:01.000Z,143257591,1385376376077889539
40,"@Banesco Banescoooo necesito acceder a mi cuenta desde el viernes pasado se me ha hecho imposible acceder a la banca online es error tras error cuando intento acceder, será que tendremos a acudir al sudeban a ver si los sancionan y ponen y así ponen a funcionar sus servicios???",2021-04-22T21:34:09.000Z,2573878244,1385346211557875717
41,"No sé que es más difícil en estos tiempos, si validar una cuenta con @holareserve  o abrir una cuenta en @Banesco  casi que te piden la partida de Simón Bolívar y Jesucristo juntos.",2021-04-22T19:46:04.000Z,540481558,1385319008593924100
42,"@Banesco Buenas tardes, no puedo hacer pago movil desde ayer pueden ayudar con eso porfa https://t.co/6Q9upmKZmU",2021-04-22T19:36:13.000Z,2574668715,1385316531450564622
43,"@Banesco Buenas tardes estoy tratando desde ayer hacer pago movil y no salen, pueden ayudarme con eso por favor, saludos https://t.co/v6V7qgSJpJ",2021-04-22T19:34:33.000Z,2574668715,1385316109876879366
44,"Inscripciones abiertas para nuestras diplomados en el área administrativa para la gerencia de las empresas.
Para mayor información:
https://t.co/FyJz0fbaKs
@LaRamaDorada @VisionGerenci @Tibipd @EmpresasPolar @MovistarVe @movistar_cr @MovistarArg @banesco @comerciomerida https://t.co/ggod2ef024",2021-04-22T19:28:19.000Z,148077485,1385314543933476872
45,"Epa @Banesco será que ya LA MENTIRA de ""estar trabajando para solventar..."" Dejo de ser útil ?????? O están diseñando otro mojón? Pues hace ya más de 4 meses que siguen ESTAFANDO NOS CON SERVICIOS QUE NO FUNCIONAN Y SI COBRAN @sundde_ve @Info_Movilnet @RunRunesWeb @traffiCARACAS https://t.co/xqb4zjrdYh",2021-04-22T19:22:56.000Z,107060380,1385313186254139397
46,"@Banesco tengo una inquietud, porqué si tienes vencida la TD Y acudes a la agencia para cambiar dicha TD te piden los recaudos cómo sí fueras abrir una cta. nueva...",2021-04-22T19:04:25.000Z,63297183,1385308529838501889
47,"@Banesco Todavía estoy esperando la respuesta, nunca llego nada por mensaje privado",2021-04-22T18:14:41.000Z,152888206,1385296010084241409
48,"@Banesco Buenas tardes, por que es tan difícil y ladilla desbloquear una cuenta con ustedes? Lo que falta es que pidan de requisito la partida de nacimiento del la mamá de superman",2021-04-22T18:06:17.000Z,147396771,1385293898835185665
49,@audiomaximo @Banesco Conchale a mí hermano trataron de estafarlo desde ese mismo número de teléfono haciendose pasar por una sobrina que cosas,2021-04-22T17:51:26.000Z,1144021887049183238,1385290159361511434
50,@ParticipacionA @Dagober76504073 @NicolasMaduro @NicolasmaduroDr @EjeProactivo @MinSaludVE @avasquezh0787 @aloha_nunez @JpsuvAbdallah @Banesco @ConCiliaFlores @dcabellor @leones_cbbc Buena tarde excelente trabajo con la consulta pública,2021-04-22T17:37:27.000Z,1039760395639156736,1385286640583815175
51,"Si naciste en Venezuela, tienes entre 18 y 30 años y te interesa la creación poética, el Concurso Nacional de Poesía Joven Rafael Cadenas es para ti. 
Lo organizamos junto a  @banesco,  @Poeteca1 
y  @TeamPoetero 
Por favor, lee bien las bases.
¡Te esperamos! https://t.co/TqWeXL6EwQ",2021-04-22T17:35:04.000Z,799371655,1385286043411308547
52,@Banesco de lo peor ...,2021-04-22T15:12:40.000Z,769945537,1385250206137081859
53,@Banesco  sres que pasa con la página. https://t.co/5ISenZHtFv,2021-04-22T14:53:55.000Z,769945537,1385245485955534851
54,CAMARADA @dcabellor y @CarnetDelPSUV  por favor revisar al @Banesco de Venezuela esta retrasando la asignacion al @Carnet_Patria. Por favor ver y reclamar.... @NicolasMaduro @jaarreaza,2021-04-22T14:47:58.000Z,1063159399,1385243988324720641
55,"@Banesco Excelente aplicación, Pero en la versión anterior me permitía consultar el saldo movilnet en recarga cantv, algo que era una ventaja para los clientes movilnet.",2021-04-22T14:37:24.000Z,3340321318,1385241332306915338
56,DESDE AYER NO PUEDO INGRESAR EN MI CUENTA @Banesco POR FAVOR QUE PASA. NI POR PAGO MÓVIL NI POR TRANSFERENCIA #SOS SOS https://t.co/8Pv4rdQVPr,2021-04-22T13:11:45.000Z,120600875,1385219774708396038
57,"@AskMastercard @Banesco @BanescoPanama @jescotet @Iberia El correo que me han enviado dice textualmente ""por politicas de master card"". Ahora, me gustaria saber si un reverso realizado el dia 10 de febrero no cumple con un reclamo que segun el mismo correo dice que ""despues de 120 días, no amerita investigación""",2021-04-22T13:08:30.000Z,138218974,1385218959285362691
58,@josealij @Banesco @BanescoPanama @jescotet @Iberia Hola Jose. Las instituciones financieras son quienes tienen acceso a este tipo de información. Puedes contactarte con ellos al número al reverso de tu tarjeta o contáctanos aquí: https://t.co/aymbugguDU Buen día ^I.,2021-04-22T12:58:56.000Z,631310321,1385216551251501062
59,"@Banesco Buenos Dias Sres .

Me Cobraron 200.000 Bs F por un cheque de Gerencia , a nombre de mi Cia , el Cual Reboto por Problemas con el Cobro , Diganme como Resuelvo el Problema ?

Me Devuelven mi Cuenta Bancaria o me Transfieren mi Dinero ?",2021-04-22T12:00:31.000Z,415739212,1385201851860197381
60,"Hola @Banesco @BanescoPanama @jescotet @Mastercard . Buenos dias. Alguien puede explicarm por que si @Iberia me devolvió el 10 de feb el importe de un boleto, me dicen que el dinero no volvió a la cuenta y mi reclamo no procede? Alguien sabe donde está el dinero? Desapareció?",2021-04-22T10:52:28.000Z,138218974,1385184726223396874
61,@Banesco En caso q la tarjeta de débito no se vean los número. Q procede?,2021-04-22T04:02:54.000Z,2723199234,1385081655598231552
62,"Felicitaciones a los ganadores y a los escogidos dentro de los 100 cuentos. Gracias al jurado por haber seleccionado uno de mis escritos, entre esos 100 #C280 @banesco",2021-04-22T00:50:36.000Z,867165876,1385033258098995201
63,#C280 @Banesco https://t.co/WYrn46wEvL,2021-04-22T00:30:27.000Z,132649870,1385028189383188494
64,"@Banesco @petare67 Cómo pagar simple tv, no me aparece la opción",2021-04-22T00:27:17.000Z,165973592,1385027390045294593
65,#Ayuda @ScotiabankRD @Popularenlinea @BancoCaribeRD @bbva @AdemiBanco @BancoCentralRD @arshumano @LaColonialSeg @MAPFRE @segurospepin @DiputadosRD @SenadoRD @monumentalrd @generalseguros @GRUPOSURA @Banesco @super_bravo @ANADEGAS @AsocPopular @AsocLaNacional @ACAPdom @AsocDuarte https://t.co/BMkgPXjMeY,2021-04-22T00:13:43.000Z,876535807,1385023978511679489
66,"@Banesco Sres . el Cheque de Banesco que Deposite en mi Cuenta No tiene Fondos y Reboto , 
Ustedes No se quieren dar por Enterados ?",2021-04-21T23:52:29.000Z,415739212,1385018634934816773
67,"@Banesco Sres . Hablando sobre el tema . 

Si una Persona o Institucion entrega a Otra Persona , 1 Cheque Sin Fondos es 1 Delicuente ?",2021-04-21T23:33:52.000Z,415739212,1385013948114739205
68,"@Banesco DESDE TEMPRANO NO HE PODIDO HACER TRANSFERENCIA NI PAGO MÓVIL , ME DICE QUE TENGO OTRA SESIÓN INICIADA,  COSA QUE NO COMPRENDO PORQUE DESPUÉS QUE PASAN UNOS MINUTOS AUTOMÁTICAMENTE LA PAG SE CIERRA. #QUEPASA NECESITO PAGAR",2021-04-21T23:25:10.000Z,120600875,1385011759937900547
69,"El jurado del Concurso  #C280 de @Banesco me honró al colocar dentro de la lista de100 finalistas, uno de mis textos. En ese conjunto estoy ubicado como  # 60 (en vecindad con un cuento finalista de mi amiga @BajoTachon quien resultó ser la esplendorosa ganadora del Certamen) https://t.co/9ujeGI9q5X",2021-04-21T23:21:24.000Z,574622536,1385010811656196097
70,C280 Felicitaciones a todos los colegas escritores que participaron y ganaron en la 8va convocatoria de este prestigioso concurso @Banesco,2021-04-21T22:50:29.000Z,313745519,1385003030387597317
71,"@milcaber @Banesco Gracias, un placer compartir con todos",2021-04-21T22:43:20.000Z,361960284,1385001232914423810
72,Que pasa con @Banesco que no envía el código de confirmación para transferencia s,2021-04-21T22:40:51.000Z,49801184,1385000608562876416
73,"@ricarmeji @Banesco Felicidades, Ricardo. Fue muy grato conocer tu trabajo. Saludos",2021-04-21T22:36:13.000Z,751727905,1384999443162931207
74,@Banesco @BajoTachon Felicidades a los ganadores.,2021-04-21T22:09:13.000Z,1541930846,1384992646855340032
75,"@Naky @Banesco @yulycc @jaimebelloleon 😂🤣 Muchas gracias @Naky si Dios quiere, poco a poco caminandito hasta la meta ✍️😁🙏",2021-04-21T22:07:38.000Z,1255209151,1384992249809879041
76,#C280 Felicitaciones a todos los ganadores y participantes de la 8va convocatoria de este concurso @Banesco,2021-04-21T21:58:14.000Z,361960284,1384989880992808967
77,"@Naky @Banesco Gracias. Esto no lo hago desde el ego ni la arrogancia, pues me considero aprendiz de la escritura y me falta mucho por mejorar. Una sola persona del mundo de los relatos a quien respeto mucho tuvo su mención y creí que otras pudieran estar entre los 100. Bendiciones 🙏🌷.",2021-04-21T21:56:59.000Z,132649870,1384989569133785090
78,"@AlexaRelatos @Banesco Tu argumento tiene tanto por debatir, Alexa, que mejor me quedo con este trozo: “No se niega el talento”.

Que estés muy bien 😬",2021-04-21T21:47:49.000Z,806220,1384987259938672642
79,"@ricarmeji @ISBETHGM @Banesco @yulycc @jaimebelloleon A ti, ¡nos regalaste secuencias divertidísimas de evaluar!",2021-04-21T21:41:03.000Z,806220,1384985557172903941
80,"@isabeldiazvzla @Banesco @jaimebelloleon @yulycc @BajoTachon ¡Qué belleza que sea tu primera vez, Isabel! ¡Enhorabuena! 😀",2021-04-21T21:39:38.000Z,806220,1384985200585756674
